date,description,amount,type,category,account_id,currency,counterparty
2024-05-26,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Client Beta
2024-05-26,Hotel Accommodation,-746.93,expense,travel,ACC001,USD,Client Alpha
2024-05-26,Startup Grant Funding,24370.04,income,revenue,ACC002,USD,Vendor Corp
2024-05-26,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Vendor Corp
2024-05-26,Tech Conference Sponsorship,-2369.49,expense,marketing,ACC001,USD,Client Beta
2024-05-26,Bank Processing Fee,-127.12,expense,finance,ACC001,USD,Vendor Corp
2024-05-26,Electricity Bill,-184.82,expense,operations,ACC002,USD,Client Beta
2024-05-27,Dividend Income,2254.67,income,revenue,ACC001,USD,Client Alpha
2024-05-27,Monthly Salary Payroll,64849.94,income,payroll,ACC002,USD,Metro Bank
2024-05-27,Google Ads Campaign,-2372.71,expense,marketing,ACC001,USD,Client Alpha
2024-05-27,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Alpha
2024-05-27,Team Training Workshop,-857.92,expense,hr,ACC001,USD,Vendor Corp
2024-05-27,Startup Grant Funding,46414.27,income,revenue,ACC002,USD,Client Alpha
2024-05-27,Employee Provident Fund,-3004.11,expense,hr,ACC001,USD,Metro Bank
2024-05-27,Startup Grant Funding,15965.78,income,revenue,ACC001,USD,Vendor Corp
2024-05-27,Bank Processing Fee,-114.43,expense,finance,ACC002,USD,Client Alpha
2024-05-29,Figma License,-135.99,expense,operations,ACC002,USD,Client Alpha
2024-05-29,Business Travel Flights Indigo,-1409.39,expense,travel,ACC001,USD,Vendor Corp
2024-05-29,Google Ads Campaign,-3057.39,expense,marketing,ACC002,USD,Client Beta
2024-05-29,Wire Transfer Fee,-73.92,expense,finance,ACC002,USD,TechSupply Ltd
2024-05-29,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Client Beta
2024-06-01,Monthly Salary Payroll,64465.39,income,payroll,ACC001,USD,TechSupply Ltd
2024-06-01,AWS Cloud Services,-2174.2,expense,operations,ACC001,USD,Client Beta
2024-06-01,Dividend Income,2505.66,income,revenue,ACC001,USD,Metro Bank
2024-06-01,Laptop Purchase,-2903.74,expense,technology,ACC001,USD,Client Beta
2024-06-01,Startup Grant Funding,14517.5,income,revenue,ACC001,USD,Vendor Corp
2024-06-01,Bank Processing Fee,-1279.55,expense,finance,ACC001,USD,Client Alpha
2024-06-01,Figma License,-107.46,expense,operations,ACC002,USD,Client Alpha
2024-06-01,Laptop Purchase,-1201.37,expense,technology,ACC001,USD,Vendor Corp
2024-06-01,Tech Conference Sponsorship,-3516.7,expense,marketing,ACC002,USD,TechSupply Ltd
2024-06-01,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Client Alpha
2024-06-01,AWS Cloud Services,-1509.7,expense,operations,ACC002,USD,Client Beta
2024-06-01,Employee Provident Fund,-3118.25,expense,hr,ACC002,USD,Vendor Corp
2024-06-03,Business Travel Flights Indigo,-825.54,expense,travel,ACC001,USD,Vendor Corp
2024-06-03,API Development Hosting,-364.94,expense,technology,ACC001,USD,Vendor Corp
2024-06-03,General Insurance Premium,-1156.04,expense,finance,ACC002,USD,Client Alpha
2024-06-03,Uber Business Travel,-173.8,expense,travel,ACC002,USD,Client Alpha
2024-06-03,Dividend Income,2291.65,income,revenue,ACC002,USD,Vendor Corp
2024-06-03,Figma License,-131.95,expense,operations,ACC002,USD,Client Alpha
2024-06-03,Advance Tax Payment,-5738.45,expense,finance,ACC001,USD,Vendor Corp
2024-06-03,Tech Conference Sponsorship,-3477.27,expense,marketing,ACC002,USD,Vendor Corp
2024-06-03,Bank Processing Fee,-111.09,expense,finance,ACC002,USD,TechSupply Ltd
2024-06-03,SaaS Subscription Revenue,17368.31,income,revenue,ACC002,USD,Vendor Corp
2024-06-03,Monthly Salary Payroll,46395.01,income,payroll,ACC001,USD,Client Beta
2024-06-03,SaaS Subscription Revenue,14876.85,income,revenue,ACC001,USD,Client Beta
2024-06-04,Quarterly Bonus,13388.16,income,payroll,ACC001,USD,Metro Bank
2024-06-04,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Metro Bank
2024-06-04,Business Travel Flights Indigo,-1557.81,expense,travel,ACC001,USD,Client Alpha
2024-06-04,API Development Hosting,-585.44,expense,technology,ACC002,USD,TechSupply Ltd
2024-06-04,Google Ads Campaign,-2355.69,expense,marketing,ACC002,USD,Metro Bank
2024-06-06,Team Training Workshop,-709.71,expense,hr,ACC002,USD,TechSupply Ltd
2024-06-06,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Vendor Corp
2024-06-06,Client Dinner Restaurant,-403.03,expense,travel,ACC002,USD,Metro Bank
2024-06-06,Advance Tax Payment,-7387.39,expense,finance,ACC001,USD,Metro Bank
2024-06-06,Figma License,-76.9,expense,operations,ACC001,USD,TechSupply Ltd
2024-06-06,Wire Transfer Fee,-67.51,expense,finance,ACC002,USD,Client Alpha
2024-06-06,Facebook Ads,-2226.95,expense,marketing,ACC002,USD,TechSupply Ltd
2024-06-06,Internet Broadband,-120.0,expense,operations,ACC001,USD,Metro Bank
2024-06-08,Advance Tax Payment,-6464.68,expense,finance,ACC002,USD,Client Beta
2024-06-08,Monthly Salary Payroll,73701.06,income,payroll,ACC002,USD,Metro Bank
2024-06-08,AWS Cloud Services,-818.15,expense,operations,ACC002,USD,TechSupply Ltd
2024-06-08,Uber Business Travel,-163.27,expense,travel,ACC001,USD,TechSupply Ltd
2024-06-08,Advance Tax Payment,-5244.07,expense,finance,ACC001,USD,TechSupply Ltd
2024-06-08,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,Client Beta
2024-06-08,Wire Transfer Fee,-57.83,expense,finance,ACC002,USD,Vendor Corp
2024-06-08,Hotel Accommodation,-773.07,expense,travel,ACC001,USD,TechSupply Ltd
2024-06-10,General Insurance Premium,-996.22,expense,finance,ACC002,USD,Vendor Corp
2024-06-10,Business Travel Flights Indigo,-1598.25,expense,travel,ACC001,USD,Metro Bank
2024-06-10,Tech Conference Sponsorship,-3247.79,expense,marketing,ACC001,USD,Client Alpha
2024-06-10,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Client Alpha
2024-06-10,Advance Tax Payment,-4092.23,expense,finance,ACC002,USD,Metro Bank
2024-06-13,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Vendor Corp
2024-06-13,Business Travel Flights Indigo,-1324.61,expense,travel,ACC001,USD,Client Beta
2024-06-13,Bank Processing Fee,-104.02,expense,finance,ACC002,USD,Metro Bank
2024-06-13,Client Payment Invoice,23577.75,income,revenue,ACC001,USD,Client Alpha
2024-06-13,Slack Subscription,-292.23,expense,operations,ACC001,USD,Vendor Corp
2024-06-14,Quarterly Bonus,13356.65,income,payroll,ACC002,USD,Vendor Corp
2024-06-14,Facebook Ads,-840.38,expense,marketing,ACC001,USD,Vendor Corp
2024-06-14,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,Metro Bank
2024-06-14,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Client Beta
2024-06-14,Quarterly Bonus,8164.04,income,payroll,ACC001,USD,Metro Bank
2024-06-14,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2024-06-14,Client Dinner Restaurant,-567.62,expense,travel,ACC002,USD,Metro Bank
2024-06-14,Slack Subscription,-192.23,expense,operations,ACC002,USD,Client Beta
2024-06-17,Dividend Income,890.81,income,revenue,ACC002,USD,Metro Bank
2024-06-17,Advance Tax Payment,-7800.67,expense,finance,ACC002,USD,Vendor Corp
2024-06-17,Facebook Ads,-9263.76,expense,marketing,ACC001,USD,Client Alpha
2024-06-17,Health Insurance Premium,-2648.98,expense,hr,ACC002,USD,TechSupply Ltd
2024-06-17,Monthly Salary Payroll,72168.84,income,payroll,ACC001,USD,TechSupply Ltd
2024-06-18,Bank Processing Fee,-69.43,expense,finance,ACC001,USD,Metro Bank
2024-06-18,SaaS Subscription Revenue,14670.12,income,revenue,ACC001,USD,Client Alpha
2024-06-18,Figma License,-89.81,expense,operations,ACC002,USD,Client Alpha
2024-06-18,Google Ads Campaign,-3079.63,expense,marketing,ACC002,USD,Metro Bank
2024-06-18,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Client Alpha
2024-06-18,General Insurance Premium,-1077.38,expense,finance,ACC002,USD,Client Alpha
2024-06-18,Quarterly Bonus,6686.4,income,payroll,ACC001,USD,Client Beta
2024-06-18,Wire Transfer Fee,-72.01,expense,finance,ACC002,USD,Client Beta
2024-06-20,Client Dinner Restaurant,-498.65,expense,travel,ACC001,USD,TechSupply Ltd
2024-06-20,Slack Subscription,-276.27,expense,operations,ACC001,USD,Metro Bank
2024-06-20,Team Training Workshop,-763.23,expense,hr,ACC001,USD,Vendor Corp
2024-06-20,Electricity Bill,-264.96,expense,operations,ACC002,USD,Metro Bank
2024-06-20,Health Insurance Premium,-2743.78,expense,hr,ACC002,USD,TechSupply Ltd
2024-06-20,Uber Business Travel,-108.87,expense,travel,ACC002,USD,TechSupply Ltd
2024-06-20,SaaS Subscription Revenue,12516.85,income,revenue,ACC002,USD,Metro Bank
2024-06-20,Office Rent,-5500.0,expense,operations,ACC001,USD,Metro Bank
2024-06-20,Google Ads Campaign,-2449.42,expense,marketing,ACC001,USD,Client Beta
2024-06-20,Client Dinner Restaurant,-168.19,expense,travel,ACC001,USD,Vendor Corp
2024-06-20,Bank Processing Fee,-86.94,expense,finance,ACC001,USD,Metro Bank
2024-06-20,Uber Business Travel,-108.21,expense,travel,ACC001,USD,Vendor Corp
2024-06-23,Figma License,-127.78,expense,operations,ACC002,USD,Client Alpha
2024-06-23,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,Metro Bank
2024-06-23,Bank Processing Fee,-87.63,expense,finance,ACC002,USD,Client Alpha
2024-06-23,Client Dinner Restaurant,-369.09,expense,travel,ACC001,USD,Metro Bank
2024-06-23,Google Ads Campaign,-2431.72,expense,marketing,ACC002,USD,TechSupply Ltd
2024-06-23,Facebook Ads,-1117.74,expense,marketing,ACC001,USD,TechSupply Ltd
2024-06-23,Monthly Salary Payroll,69335.18,income,payroll,ACC002,USD,Client Beta
2024-06-23,Dividend Income,1026.76,income,revenue,ACC002,USD,Vendor Corp
2024-06-23,Employee Provident Fund,-3064.72,expense,hr,ACC001,USD,TechSupply Ltd
2024-06-23,Internet Broadband,-120.0,expense,operations,ACC001,USD,Client Alpha
2024-06-24,Electricity Bill,-267.85,expense,operations,ACC002,USD,Vendor Corp
2024-06-24,Health Insurance Premium,-2469.52,expense,hr,ACC002,USD,TechSupply Ltd
2024-06-24,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Metro Bank
2024-06-24,Bank Processing Fee,-66.77,expense,finance,ACC002,USD,Metro Bank
2024-06-24,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,Vendor Corp
2024-06-24,Team Training Workshop,-1022.71,expense,hr,ACC002,USD,TechSupply Ltd
2024-06-24,Figma License,-88.31,expense,operations,ACC001,USD,Metro Bank
2024-06-24,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Beta
2024-06-24,Monthly Salary Payroll,56111.32,income,payroll,ACC002,USD,TechSupply Ltd
2024-06-24,Dividend Income,2473.89,income,revenue,ACC001,USD,Client Beta
2024-06-24,Google Ads Campaign,-1912.65,expense,marketing,ACC001,USD,Client Alpha
2024-06-27,Bank Processing Fee,-68.9,expense,finance,ACC001,USD,Metro Bank
2024-06-27,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Alpha
2024-06-27,Monthly Salary Payroll,55868.09,income,payroll,ACC002,USD,Client Alpha
2024-06-27,Quarterly Bonus,10646.7,income,payroll,ACC002,USD,TechSupply Ltd
2024-06-27,Monthly Salary Payroll,61563.15,income,payroll,ACC001,USD,Client Alpha
2024-06-27,Dividend Income,1134.44,income,revenue,ACC002,USD,Client Beta
2024-06-27,Google Ads Campaign,-3594.0,expense,marketing,ACC001,USD,Client Beta
2024-06-27,Tech Conference Sponsorship,-2300.84,expense,marketing,ACC002,USD,Metro Bank
2024-06-27,AWS Cloud Services,-1025.03,expense,operations,ACC001,USD,Vendor Corp
2024-06-27,Facebook Ads,-1601.84,expense,marketing,ACC001,USD,Vendor Corp
2024-06-27,Bank Processing Fee,-72.18,expense,finance,ACC001,USD,Client Beta
2024-06-29,AWS Cloud Services,-2124.0,expense,operations,ACC002,USD,Client Beta
2024-06-29,Office Rent,-5500.0,expense,operations,ACC002,USD,TechSupply Ltd
2024-06-29,Internet Broadband,-120.0,expense,operations,ACC001,USD,Metro Bank
2024-06-29,Tech Conference Sponsorship,-4022.07,expense,marketing,ACC001,USD,TechSupply Ltd
2024-06-29,Slack Subscription,-299.52,expense,operations,ACC002,USD,Client Beta
2024-06-29,API Development Hosting,-434.43,expense,technology,ACC001,USD,Vendor Corp
2024-06-29,Advance Tax Payment,-6630.69,expense,finance,ACC002,USD,Client Alpha
2024-06-29,Wire Transfer Fee,-41.31,expense,finance,ACC002,USD,Client Beta
2024-06-29,Office Rent,-5500.0,expense,operations,ACC001,USD,Metro Bank
2024-06-30,Hotel Accommodation,-1157.61,expense,travel,ACC002,USD,Metro Bank
2024-06-30,Bank Processing Fee,-119.42,expense,finance,ACC002,USD,TechSupply Ltd
2024-06-30,Hotel Accommodation,-1168.99,expense,travel,ACC002,USD,Metro Bank
2024-06-30,Electricity Bill,-228.2,expense,operations,ACC002,USD,TechSupply Ltd
2024-06-30,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Metro Bank
2024-06-30,Office Rent,-5500.0,expense,operations,ACC002,USD,Vendor Corp
2024-06-30,API Development Hosting,-469.48,expense,technology,ACC001,USD,Metro Bank
2024-06-30,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,TechSupply Ltd
2024-06-30,Team Training Workshop,-999.0,expense,hr,ACC001,USD,Client Alpha
2024-07-01,Team Training Workshop,-1334.94,expense,hr,ACC002,USD,TechSupply Ltd
2024-07-01,Figma License,-83.99,expense,operations,ACC002,USD,Metro Bank
2024-07-01,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Beta
2024-07-01,Uber Business Travel,-143.1,expense,travel,ACC002,USD,Client Beta
2024-07-01,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Client Beta
2024-07-01,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Client Beta
2024-07-01,Internet Broadband,-120.0,expense,operations,ACC001,USD,Client Beta
2024-07-01,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Vendor Corp
2024-07-04,Laptop Purchase,-2368.72,expense,technology,ACC002,USD,TechSupply Ltd
2024-07-04,Bank Processing Fee,-73.71,expense,finance,ACC002,USD,Client Alpha
2024-07-04,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Client Alpha
2024-07-04,API Development Hosting,-311.85,expense,technology,ACC001,USD,Metro Bank
2024-07-04,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Metro Bank
2024-07-04,Quarterly Bonus,13563.09,income,payroll,ACC001,USD,Client Beta
2024-07-04,Office Rent,-5500.0,expense,operations,ACC002,USD,Client Beta
2024-07-04,General Insurance Premium,-900.39,expense,finance,ACC001,USD,Client Beta
2024-07-05,AWS Cloud Services,-1101.65,expense,operations,ACC001,USD,Client Beta
2024-07-05,Hotel Accommodation,-607.82,expense,travel,ACC002,USD,Client Alpha
2024-07-05,Electricity Bill,-221.18,expense,operations,ACC001,USD,Metro Bank
2024-07-05,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Metro Bank
2024-07-05,Startup Grant Funding,40989.77,income,revenue,ACC001,USD,Client Beta
2024-07-05,Advance Tax Payment,-5318.76,expense,finance,ACC001,USD,Client Alpha
2024-07-05,Monthly Salary Payroll,63938.2,income,payroll,ACC001,USD,Vendor Corp
2024-07-06,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Metro Bank
2024-07-06,API Development Hosting,-308.5,expense,technology,ACC002,USD,Metro Bank
2024-07-06,Client Payment Invoice,21247.65,income,revenue,ACC001,USD,TechSupply Ltd
2024-07-06,Employee Provident Fund,-3993.03,expense,hr,ACC001,USD,TechSupply Ltd
2024-07-06,Tech Conference Sponsorship,-3191.14,expense,marketing,ACC002,USD,Metro Bank
2024-07-06,AWS Cloud Services,-836.91,expense,operations,ACC001,USD,Vendor Corp
2024-07-06,Bank Processing Fee,-111.81,expense,finance,ACC002,USD,Client Alpha
2024-07-06,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,TechSupply Ltd
2024-07-06,Tech Conference Sponsorship,-2085.71,expense,marketing,ACC002,USD,Client Beta
2024-07-06,SaaS Subscription Revenue,19624.72,income,revenue,ACC002,USD,Metro Bank
2024-07-08,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Metro Bank
2024-07-08,General Insurance Premium,-1163.57,expense,finance,ACC001,USD,Vendor Corp
2024-07-08,Client Payment Invoice,17851.78,income,revenue,ACC001,USD,Client Alpha
2024-07-08,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Alpha
2024-07-08,Advance Tax Payment,-61236.28,expense,finance,ACC002,USD,Client Alpha
2024-07-08,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2024-07-08,Uber Business Travel,-78.29,expense,travel,ACC002,USD,Client Beta
2024-07-09,Laptop Purchase,-3036.75,expense,technology,ACC001,USD,Client Beta
2024-07-09,Employee Provident Fund,-3774.92,expense,hr,ACC002,USD,Client Alpha
2024-07-09,Wire Transfer Fee,-50.65,expense,finance,ACC001,USD,TechSupply Ltd
2024-07-09,Advance Tax Payment,-3551.78,expense,finance,ACC002,USD,Client Alpha
2024-07-09,Startup Grant Funding,17511.58,income,revenue,ACC001,USD,Metro Bank
2024-07-09,Electricity Bill,-198.59,expense,operations,ACC002,USD,TechSupply Ltd
2024-07-09,Client Payment Invoice,31267.43,income,revenue,ACC001,USD,Vendor Corp
2024-07-11,Hotel Accommodation,-736.19,expense,travel,ACC002,USD,Client Alpha
2024-07-11,SaaS Subscription Revenue,15454.02,income,revenue,ACC001,USD,TechSupply Ltd
2024-07-11,AWS Cloud Services,-1173.11,expense,operations,ACC002,USD,TechSupply Ltd
2024-07-11,Team Training Workshop,-1395.7,expense,hr,ACC002,USD,Vendor Corp
2024-07-11,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Client Beta
2024-07-11,Employee Provident Fund,-4106.43,expense,hr,ACC002,USD,Vendor Corp
2024-07-11,Health Insurance Premium,-2483.7,expense,hr,ACC002,USD,Client Alpha
2024-07-11,Tech Conference Sponsorship,-3887.49,expense,marketing,ACC001,USD,Client Alpha
2024-07-13,Team Training Workshop,-860.43,expense,hr,ACC001,USD,Vendor Corp
2024-07-13,Employee Provident Fund,-3949.36,expense,hr,ACC001,USD,Client Alpha
2024-07-13,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Metro Bank
2024-07-13,Dividend Income,2221.02,income,revenue,ACC001,USD,TechSupply Ltd
2024-07-13,Tech Conference Sponsorship,-3499.76,expense,marketing,ACC002,USD,Vendor Corp
2024-07-13,AWS Cloud Services,-1297.72,expense,operations,ACC001,USD,TechSupply Ltd
2024-07-13,Startup Grant Funding,19306.99,income,revenue,ACC002,USD,Client Beta
2024-07-13,Team Training Workshop,-521.35,expense,hr,ACC001,USD,Client Alpha
2024-07-13,Internet Broadband,-120.0,expense,operations,ACC002,USD,Metro Bank
2024-07-16,Team Training Workshop,-1066.7,expense,hr,ACC002,USD,Client Beta
2024-07-16,Wire Transfer Fee,-73.38,expense,finance,ACC001,USD,Vendor Corp
2024-07-16,Facebook Ads,-1563.95,expense,marketing,ACC002,USD,Client Beta
2024-07-16,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2024-07-16,Uber Business Travel,-166.4,expense,travel,ACC001,USD,Metro Bank
2024-07-16,Laptop Purchase,-1312.65,expense,technology,ACC001,USD,Metro Bank
2024-07-16,Advance Tax Payment,-4613.0,expense,finance,ACC001,USD,Vendor Corp
2024-07-16,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,Vendor Corp
2024-07-16,Team Training Workshop,-607.06,expense,hr,ACC001,USD,Metro Bank
2024-07-16,Laptop Purchase,-2576.39,expense,technology,ACC002,USD,Vendor Corp
2024-07-16,Uber Business Travel,-83.11,expense,travel,ACC001,USD,TechSupply Ltd
2024-07-16,Startup Grant Funding,47136.15,income,revenue,ACC002,USD,Vendor Corp
2024-07-18,Uber Business Travel,-169.14,expense,travel,ACC002,USD,Metro Bank
2024-07-18,Internet Broadband,-120.0,expense,operations,ACC001,USD,TechSupply Ltd
2024-07-18,Figma License,-82.59,expense,operations,ACC002,USD,TechSupply Ltd
2024-07-18,Team Training Workshop,-1026.19,expense,hr,ACC001,USD,Metro Bank
2024-07-18,Monthly Salary Payroll,67383.25,income,payroll,ACC002,USD,Client Beta
2024-07-18,Quarterly Bonus,13828.24,income,payroll,ACC001,USD,Metro Bank
2024-07-18,API Development Hosting,-401.88,expense,technology,ACC002,USD,Client Alpha
2024-07-18,Business Travel Flights Indigo,-1645.15,expense,travel,ACC002,USD,Client Beta
2024-07-18,Quarterly Bonus,13261.55,income,payroll,ACC001,USD,Metro Bank
2024-07-18,Health Insurance Premium,-2425.04,expense,hr,ACC002,USD,Client Alpha
2024-07-18,Client Payment Invoice,22319.99,income,revenue,ACC001,USD,Client Alpha
2024-07-21,Google Ads Campaign,-3981.55,expense,marketing,ACC002,USD,TechSupply Ltd
2024-07-21,Health Insurance Premium,-2713.43,expense,hr,ACC002,USD,Metro Bank
2024-07-21,Facebook Ads,-960.29,expense,marketing,ACC001,USD,TechSupply Ltd
2024-07-21,Bank Processing Fee,-86.71,expense,finance,ACC001,USD,Client Alpha
2024-07-21,General Insurance Premium,-836.76,expense,finance,ACC001,USD,Vendor Corp
2024-07-24,Dividend Income,932.26,income,revenue,ACC001,USD,Metro Bank
2024-07-24,General Insurance Premium,-814.95,expense,finance,ACC002,USD,Vendor Corp
2024-07-24,AWS Cloud Services,-2090.62,expense,operations,ACC002,USD,Client Beta
2024-07-24,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Beta
2024-07-24,AWS Cloud Services,-1226.7,expense,operations,ACC001,USD,Client Alpha
2024-07-24,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Client Beta
2024-07-24,Slack Subscription,-183.31,expense,operations,ACC002,USD,TechSupply Ltd
2024-07-24,Google Ads Campaign,-2141.27,expense,marketing,ACC001,USD,Metro Bank
2024-07-24,API Development Hosting,-305.02,expense,technology,ACC002,USD,TechSupply Ltd
2024-07-24,Google Ads Campaign,-2546.58,expense,marketing,ACC002,USD,Metro Bank
2024-07-25,Employee Provident Fund,-3107.47,expense,hr,ACC002,USD,Metro Bank
2024-07-25,Slack Subscription,-166.88,expense,operations,ACC002,USD,Client Alpha
2024-07-25,Team Training Workshop,-820.74,expense,hr,ACC001,USD,Client Alpha
2024-07-25,Tech Conference Sponsorship,-4962.96,expense,marketing,ACC002,USD,Metro Bank
2024-07-25,Facebook Ads,-1548.79,expense,marketing,ACC001,USD,TechSupply Ltd
2024-07-25,Uber Business Travel,-73.4,expense,travel,ACC001,USD,Vendor Corp
2024-07-25,AWS Cloud Services,-1140.27,expense,operations,ACC001,USD,Client Alpha
2024-07-25,Office Rent,-5500.0,expense,operations,ACC002,USD,Client Beta
2024-07-27,Hotel Accommodation,-567.21,expense,travel,ACC001,USD,Metro Bank
2024-07-27,Bank Processing Fee,-104.88,expense,finance,ACC001,USD,Vendor Corp
2024-07-27,Laptop Purchase,-2374.11,expense,technology,ACC001,USD,Client Alpha
2024-07-27,Tech Conference Sponsorship,-2180.33,expense,marketing,ACC002,USD,Vendor Corp
2024-07-27,SaaS Subscription Revenue,114428.62,income,revenue,ACC002,USD,Client Alpha
2024-07-28,Advance Tax Payment,-7337.05,expense,finance,ACC001,USD,Client Beta
2024-07-28,Figma License,-142.79,expense,operations,ACC001,USD,TechSupply Ltd
2024-07-28,Team Training Workshop,-1000.65,expense,hr,ACC001,USD,Vendor Corp
2024-07-28,Employee Provident Fund,-4383.41,expense,hr,ACC002,USD,Client Beta
2024-07-28,Tech Conference Sponsorship,-2055.12,expense,marketing,ACC002,USD,Client Alpha
2024-07-29,AWS Cloud Services,-1676.11,expense,operations,ACC001,USD,Metro Bank
2024-07-29,Wire Transfer Fee,-41.28,expense,finance,ACC002,USD,TechSupply Ltd
2024-07-29,Slack Subscription,-259.48,expense,operations,ACC001,USD,Client Beta
2024-07-29,Employee Provident Fund,-3859.35,expense,hr,ACC002,USD,Metro Bank
2024-07-29,Hotel Accommodation,-759.34,expense,travel,ACC001,USD,Metro Bank
2024-07-29,Team Training Workshop,-1362.59,expense,hr,ACC001,USD,Client Beta
2024-07-29,Facebook Ads,-1915.59,expense,marketing,ACC001,USD,Client Alpha
2024-07-29,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,TechSupply Ltd
2024-07-29,Business Travel Flights Indigo,-2195.09,expense,travel,ACC001,USD,Client Alpha
2024-07-31,General Insurance Premium,-977.2,expense,finance,ACC002,USD,TechSupply Ltd
2024-07-31,Team Training Workshop,-606.77,expense,hr,ACC002,USD,Metro Bank
2024-07-31,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Client Alpha
2024-07-31,Slack Subscription,-253.22,expense,operations,ACC002,USD,Client Alpha
2024-07-31,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,TechSupply Ltd
2024-07-31,Team Training Workshop,-726.27,expense,hr,ACC001,USD,Client Alpha
2024-07-31,Monthly Salary Payroll,51676.63,income,payroll,ACC001,USD,TechSupply Ltd
2024-07-31,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Metro Bank
2024-07-31,Startup Grant Funding,37514.51,income,revenue,ACC001,USD,Client Beta
2024-07-31,API Development Hosting,-510.49,expense,technology,ACC002,USD,Client Alpha
2024-07-31,API Development Hosting,-444.6,expense,technology,ACC001,USD,Metro Bank
2024-08-01,SaaS Subscription Revenue,17405.15,income,revenue,ACC001,USD,Metro Bank
2024-08-01,API Development Hosting,-593.53,expense,technology,ACC002,USD,Metro Bank
2024-08-01,AWS Cloud Services,-1065.79,expense,operations,ACC002,USD,Client Alpha
2024-08-01,SaaS Subscription Revenue,7497.3,income,revenue,ACC001,USD,Metro Bank
2024-08-01,Facebook Ads,-1588.08,expense,marketing,ACC001,USD,Metro Bank
2024-08-01,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Beta
2024-08-01,Monthly Salary Payroll,54703.83,income,payroll,ACC002,USD,Metro Bank
2024-08-01,Team Training Workshop,-1382.55,expense,hr,ACC002,USD,TechSupply Ltd
2024-08-01,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Vendor Corp
2024-08-01,Laptop Purchase,-2762.56,expense,technology,ACC001,USD,Client Beta
2024-08-01,Laptop Purchase,-918.55,expense,technology,ACC002,USD,Metro Bank
2024-08-01,Facebook Ads,-1075.61,expense,marketing,ACC001,USD,Client Beta
2024-08-03,Client Payment Invoice,17240.98,income,revenue,ACC001,USD,TechSupply Ltd
2024-08-03,Office Rent,-5500.0,expense,operations,ACC002,USD,Client Beta
2024-08-03,Startup Grant Funding,354819.49,income,revenue,ACC001,USD,TechSupply Ltd
2024-08-03,Dividend Income,1634.35,income,revenue,ACC001,USD,TechSupply Ltd
2024-08-03,Wire Transfer Fee,-60.99,expense,finance,ACC001,USD,Vendor Corp
2024-08-03,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,TechSupply Ltd
2024-08-03,Internet Broadband,-120.0,expense,operations,ACC002,USD,Client Alpha
2024-08-03,Slack Subscription,-157.35,expense,operations,ACC001,USD,TechSupply Ltd
